# gauge_id= 604 location=( -0.1242128051E+03  0.4175523626E+02 ) num_var=  4
# Stationary gauge
# level, time, q[  1  2  3], eta, aux[]
# file format ascii, time series follow in this file
   04  0.0000000E+00  0.1211105E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
   04  0.1000000E+01  0.1211105E+02 -0.7428465E-16 -0.2030241E-16  0.8662626E+00
   04  0.1015873E+01  0.1211105E+02  0.2915059E-03 -0.7794661E-05  0.8662627E+00
   04  0.1031746E+01  0.1211105E+02  0.5829641E-03 -0.1560091E-04  0.8662629E+00
   04  0.1047619E+01  0.1211105E+02  0.8743743E-03 -0.2341874E-04  0.8662631E+00
   04  0.1063492E+01  0.1211105E+02  0.1165737E-02 -0.3124812E-04  0.8662632E+00
   04  0.1079365E+01  0.1211105E+02  0.1457051E-02 -0.3908904E-04  0.8662634E+00
   04  0.1095238E+01  0.1211105E+02  0.1748318E-02 -0.4694148E-04  0.8662635E+00
   04  0.1111111E+01  0.1211105E+02  0.2039537E-02 -0.5480542E-04  0.8662636E+00
   04  0.1126984E+01  0.1211105E+02  0.2330707E-02 -0.6268085E-04  0.8662638E+00
   04  0.1142857E+01  0.1211105E+02  0.2621830E-02 -0.7056774E-04  0.8662639E+00
   04  0.1158730E+01  0.1211105E+02  0.2912905E-02 -0.7846608E-04  0.8662640E+00
   04  0.1174603E+01  0.1211105E+02  0.3203932E-02 -0.8637585E-04  0.8662641E+00
   04  0.1190476E+01  0.1211105E+02  0.3494911E-02 -0.9429703E-04  0.8662642E+00
   04  0.1206349E+01  0.1211105E+02  0.3785842E-02 -0.1022296E-03  0.8662643E+00
   04  0.1222222E+01  0.1211105E+02  0.4076725E-02 -0.1101736E-03  0.8662643E+00
   04  0.1238095E+01  0.1211105E+02  0.4367560E-02 -0.1181289E-03  0.8662644E+00
   04  0.1253968E+01  0.1211105E+02  0.4658347E-02 -0.1260955E-03  0.8662645E+00
   04  0.1269841E+01  0.1211105E+02  0.4949086E-02 -0.1340735E-03  0.8662645E+00
   04  0.1285714E+01  0.1211105E+02  0.5239777E-02 -0.1420628E-03  0.8662646E+00
   04  0.1301587E+01  0.1211105E+02  0.5530420E-02 -0.1500634E-03  0.8662646E+00
   04  0.1317460E+01  0.1211105E+02  0.5821015E-02 -0.1580753E-03  0.8662646E+00
   04  0.1333333E+01  0.1211105E+02  0.6111562E-02 -0.1660984E-03  0.8662647E+00
   04  0.1349206E+01  0.1211105E+02  0.6402060E-02 -0.1741328E-03  0.8662647E+00
   04  0.1365079E+01  0.1211105E+02  0.6692511E-02 -0.1821784E-03  0.8662647E+00
   04  0.1380952E+01  0.1211105E+02  0.6982913E-02 -0.1902352E-03  0.8662647E+00
   04  0.1396825E+01  0.1211105E+02  0.7273267E-02 -0.1983032E-03  0.8662647E+00
   04  0.1412698E+01  0.1211105E+02  0.7563574E-02 -0.2063824E-03  0.8662647E+00
   04  0.1428571E+01  0.1211105E+02  0.7853832E-02 -0.2144727E-03  0.8662646E+00
   04  0.1476190E+01  0.1211105E+02  0.8724428E-02 -0.2388204E-03  0.8662645E+00
   04  0.1523810E+01  0.1211105E+02  0.9594591E-02 -0.2632680E-03  0.8662644E+00
   04  0.1571429E+01  0.1211105E+02  0.1046432E-01 -0.2878151E-03  0.8662641E+00
   04  0.1619048E+01  0.1211105E+02  0.1133361E-01 -0.3124611E-03  0.8662638E+00
   04  0.1666667E+01  0.1211105E+02  0.1220247E-01 -0.3372059E-03  0.8662635E+00
   04  0.1714286E+01  0.1211105E+02  0.1307090E-01 -0.3620488E-03  0.8662630E+00
   04  0.1761905E+01  0.1211105E+02  0.1393888E-01 -0.3869896E-03  0.8662625E+00
   04  0.1809524E+01  0.1211105E+02  0.1480644E-01 -0.4120278E-03  0.8662619E+00
   04  0.1857143E+01  0.1211105E+02  0.1567355E-01 -0.4371631E-03  0.8662613E+00
   04  0.1904762E+01  0.1211104E+02  0.1654023E-01 -0.4623951E-03  0.8662606E+00
   04  0.1952381E+01  0.1211104E+02  0.1740647E-01 -0.4877234E-03  0.8662598E+00
   04  0.2000000E+01  0.1211104E+02  0.1827228E-01 -0.5131476E-03  0.8662590E+00
   04  0.5727919E+01  0.1211082E+02  0.8572103E-01 -0.2837695E-02  0.8660317E+00
   04  0.9455838E+01  0.1211021E+02  0.1503507E+00 -0.5601234E-02  0.8654212E+00
   04  0.1318376E+02  0.1210923E+02  0.2120759E+00 -0.8762753E-02  0.8644444E+00
